,id,name,popularity,duration_ms,explicit,artists,id_artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,release_date_initial,hit
2521,7D7EH7MGyNHWSkqrszerI1,BEBÉ,85,198707,0,"['Camilo', 'El Alfa']","['28gNT5KBp7IjEOQoevXf9N', '2oQX8QiMXOyuqbcZEFsZfm']",2020-11-25,0.862,0.72,4,-4.048,1,0.0379,0.48700000000000004,1.19e-06,0.0604,0.965,129.972,4,2020,1
2522,00uCxZ9LzRnIsSS4lgNCHs,Was It a Dream?,1,178680,0,['Lillie Delk Christian'],['70dErSfvbf7mmBdroUIyvf'],1925,0.42700000000000005,0.134,0,-14.502,1,0.0497,0.7609999999999999,0.0,0.128,0.37799999999999995,100.926,5,1925,0
2523,60BmSp4whSDDysRNgkKdqd,Birthday,51,238627,0,['The Sugarcubes'],['1G0Xwj8mza6b03iYkVdzDP'],1988-01-01,0.35,0.51,0,-12.275,1,0.0367,0.0471,0.000596,0.0835,0.275,184.43099999999998,4,1988,1
2524,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),82,217307,0,"['Camila Cabello', 'Young Thug']","['4nDoRrQiYLoBzwC5BhVJzF', '50co4Is1HCEo8bhOyUWKpn']",2018-01-12,0.765,0.523,2,-4.333,1,0.03,0.184,3.5600000000000005e-05,0.132,0.39399999999999996,104.988,4,2018,1
2525,20kr760pwsRiDAaCnf0xs0,Maður ársins,20,232803,0,['Friðrik Dór'],['0hHSuSCpKFLU5twpJNTO3t'],2012-01-01,0.622,0.78,7,-5.445,0,0.0971,0.18600000000000003,0.0,0.079,0.376,99.99700000000001,4,2012,0
2526,6rF1fZcEqPPnmatqkEnF1g,"Lakritspipa, del 3",22,118197,0,['Margaretha Krook'],['1c6OwPjqCGGUg770n3zhbq'],1992-10-30,0.713,0.257,0,-17.78,0,0.941,0.81,0.0,0.488,0.436,125.552,4,1992,0
2527,51BIOBQDjC7UTTVVkVwyJP,Turn Up The Sound (Mix Cut) - Gabriel & Dresden Remix,11,58160,0,"['Andain', 'Gabriel', 'Dresden']","['12hXa5arH0RHd2Ec7zjSNy', '1rHAq7NeNV860BJuOPLRuE', '2AFDpEeo37p8zLhVF6L6OX']",2012-12-20,0.55,0.951,11,-6.504,1,0.0376,0.000212,0.00439,0.47700000000000004,0.519,131.994,4,2012,0
2528,6td7NePiezvAs5nmTzAKI4,Como Abeja al Panal,54,245733,0,['Juan Luis Guerra 4.40'],['3nlpTZci9O5W8RsNoNH559'],1990-01-01,0.511,0.77,4,-6.057,1,0.0312,0.562,0.0,0.0995,0.843,141.35299999999998,4,1990,0
2529,1y269isb99nxXABsS8GM3Z,Kapitel 22: Rapunzel - Neu Verföhnt,42,83120,0,['Disney - Rapunzel'],['1vtHZx7QtKIR0zOjncw73B'],2010-01-01,0.466,0.91,10,-10.097999999999999,0,0.9229999999999999,0.317,0.0,0.528,0.107,81.895,3,2010,0
2530,0kax62GXeNWiIlA1ONZH5i,Habiba,57,215978,1,['Boef'],['0Jsk5iYMr5aNjHury7blm1'],2017-03-17,0.898,0.813,8,-5.725,0,0.306,0.113,0.0,0.0854,0.7709999999999999,126.986,4,2017,1
2531,1h5Pg9SC2dRtBmfSiL4fnV,愛人跟人走,19,190905,0,['林翠萍'],['2MoF3HKkVox8nZTuSGnhHC'],1987,0.674,0.514,4,-9.695,0,0.0289,0.0481,1.18e-05,0.141,0.7040000000000001,153.578,4,1987,0
2532,6L8bxTZFCDKBg0vsiKrqgq,Mi Primer Millón,24,268720,0,['Los Toros Band'],['4cBjJBPtvetlysjjojDLUA'],2003-10-28,0.787,0.924,5,-1.751,1,0.0396,0.34,0.0,0.293,0.9179999999999999,114.977,4,2003,0
2533,42lqBjPYlmL1EXpMDXvhSN,Somebody’s Problem,74,161773,0,['Morgan Wallen'],['4oUHIQIBe0LHzYfvXNW4QM'],2021-01-08,0.6579999999999999,0.5379999999999999,5,-7.676,1,0.0289,0.657,0.0,0.12300000000000001,0.62,136.967,4,2021,1
2534,0VDUGss73J6wCzpvq6czO5,Chapter 74 - The Unlit Lamp,0,183136,0,"['Radclyffe Hall', 'Alice White', 'Synthesized Voice']","['2OJEUmIIPsTAUjil4dOz70', '35AgMyuKAQIoMJZEp3lNao', '6243VDsBeOPl7cOweBHjDb']",1924,0.7559999999999999,0.302,6,-16.043,0,0.9520000000000001,0.721,0.0,0.149,0.5329999999999999,79.171,1,1924,0
2535,22An65gG31JLf9n18qjdhZ,BAD!,72,94246,0,['XXXTENTACION'],['15UsOTVnJzReFVN1VCnxy4'],2018-12-07,0.78,0.49200000000000005,5,-3.4,0,0.0671,0.0643,0.0313,0.174,0.374,143.983,4,2018,1
2536,4ZxOuNHhpyOj4gv52MtQpT,As If It's Your Last,77,213264,0,['BLACKPINK'],['41MozSoPIsD1dJM0CLPjZF'],2017-06-22,0.7859999999999999,0.852,8,-2.687,1,0.0813,0.0687,0.0,0.0759,0.455,125.036,4,2017,1
2537,4Y0gR2tYML083T6b2vhJrn,Liberdade Provisória - Ao Vivo,63,187986,0,['Henrique & Juliano'],['3p7PcrEHaaKLJnPUGOtRlT'],2020-05-15,0.675,0.685,1,-5.937,1,0.0525,0.627,0.0,0.9229999999999999,0.7,108.15700000000001,4,2020,1
2538,6f9OTjLF6C4iuflGe5LKfC,El Alma en Dos,27,261653,0,['Trotsky Vengarán'],['6Hr2CvTnI7x9U3MyDH2zBk'],2001-01-01,0.623,0.7609999999999999,9,-6.695,1,0.0277,0.0267,0.0,0.33,0.5429999999999999,141.839,4,2001,0
2539,1kFu2TuUmsARXGYc2eYXiC,Montrose Ave,56,173320,0,['Y.V.E. 48'],['5zSWGyWE5d0PYaYrtdVwOz'],2016-02-16,0.6920000000000001,0.585,0,-6.456,1,0.0308,0.00116,0.895,0.161,0.667,121.999,4,2016,0
2540,5RgBnDtHKFHgtVdqabjGE3,Harder (with Bebe Rexha),70,159760,0,"['Jax Jones', 'Bebe Rexha']","['4Q6nIcaBED8qUel8bBx6Cr', '64M6ah0SkkRsnPGtGiRAbb']",2019-07-12,0.9059999999999999,0.833,5,-3.0269999999999997,0,0.0729,0.0899,0.0,0.154,0.752,104.01700000000001,4,2019,1
2541,7DnAm9FOTWE3cUvso43HhI,Sweet but Psycho,84,187436,0,['Ava Max'],['4npEfmQ6YuiwW1GpUmaq3F'],2020-09-18,0.72,0.706,1,-4.718999999999999,1,0.0473,0.0684,0.0,0.166,0.62,133.002,4,2020,1
2542,3GBbMmkl9LJes8Szk8KGMa,Baby Come To Me,23,341000,0,['Regina Belle'],['3J9tQvcK0bY3CcVcgRELxH'],1987,0.37,0.7709999999999999,0,-7.754,0,0.18600000000000003,0.13699999999999998,0.0,0.28600000000000003,0.626,167.858,4,1987,0
2543,3s7MCdXyWmwjdcWh7GWXas,Violent Crimes,75,215320,1,['Kanye West'],['5K4W6rqBFWDnAN6FQUkS6x'],2018-06-01,0.669,0.419,1,-6.724,0,0.522,0.376,0.0,0.187,0.0397,109.81299999999999,4,2018,1
2544,6XNhPS3KCzyk1WDnraqvga,Fatalidad,41,184153,0,['Julio Jaramillo'],['6HqPNOo6OV9rPbEY7MP9T8'],1989-02-08,0.584,0.293,9,-16.814,0,0.0805,0.7809999999999999,0.0126,0.0626,0.723,169.708,3,1989,0
2545,3dWpRjCmaHbroNahuSeX11,Rebota - Remix,66,262000,1,"['Guaynaa', 'Nicky Jam', 'Farruko', 'Becky G', 'Sech']","['0BqURncJM5B1BBu7UM51eq', '1SupJlEpv7RS2tPNRaHViT', '329e4yvIujISKGKz1BZZbO', '4obzFoKoKRHIphyHzJ35G3', '77ziqFxp5gaInVrF2lj4ht']",2019-07-12,0.885,0.857,0,-2.279,0,0.204,0.205,0.0,0.6709999999999999,0.818,90.025,4,2019,1
2546,0dgZLEDhMzu0IDoFBjueq6,Ni Más Ni Menos - Remastered,32,209760,0,['Los Chichos'],['1xivtET7hPQUzwgnLRQfEP'],1974-01-01,0.45299999999999996,0.8440000000000001,0,-6.694,0,0.257,0.6,1.56e-06,0.0887,0.943,99.89200000000001,3,1974,0
2547,0siojeeNw5ajSOdswKi7gm,Take Your Love,23,307067,0,['Steve Kekana'],['69kCTJwpVKPousSTrBY78R'],2000-10-13,0.8140000000000001,0.662,6,-6.371,1,0.0248,0.179,1.28e-05,0.313,0.826,95.723,4,2000,0
2548,5Gu0PDLN4YJeW75PpBSg9p,"Let Me Go (with Alesso, Florida Georgia Line & watt)",79,174800,0,"['Hailee Steinfeld', 'Alesso', 'Florida Georgia Line', 'watt']","['5p7f24Rk5HkUZsaS3BLG5F', '4AVFqumd2ogHFlRbKIjp1t', '3b8QkneNDz4JHKKKlLgYZg', '4olE3I5QU0dvSR7LIpqTXc']",2017-09-08,0.664,0.708,8,-4.154,1,0.0474,0.0337,0.0,0.0841,0.742,103.07,4,2017,1
2549,3JDPPLA5oReVAkrEDcBllG,Shit Changed,62,183839,0,"['Ufo361', 'Sonus030']","['5pVRwX5ZQR7hfJ18w8ZYkl', '78wZzI7u1cOjXKuYzqZI6l']",2020-07-24,0.826,0.528,9,-9.221,1,0.175,0.141,0.000362,0.10400000000000001,0.318,157.001,4,2020,1
2550,7epwpv5eX5E5rJLOKMBKS4,Mi Gente,53,326880,0,['Héctor Lavoe'],['7opp16lU7VM3l2WBdGMYHP'],1975-12-31,0.483,0.8740000000000001,3,-3.4130000000000003,1,0.10800000000000001,0.368,1.66e-05,0.132,0.897,110.686,4,1975,1
2551,2A6yzRGMgSQCUapR2ptm6A,True Colors,72,227600,0,['Cyndi Lauper'],['2BTZIqw0ntH9MvilQ3ewNY'],1986-10-14,0.397,0.207,0,-13.155,1,0.0331,0.701,3.07e-05,0.11599999999999999,0.268,171.282,4,1986,1
2552,41wtwzCZkXwpnakmwJ239F,Si Veo a Tu Mamá,82,170972,0,['Bad Bunny'],['4q3ewBCX7sLwd24euuV69X'],2020-02-28,0.9,0.603,2,-5.313,1,0.0646,0.402,4.81e-06,0.134,0.8240000000000001,129.928,4,2020,1
2553,7cprfAWypaNNR0t1eNawnO,Kalla drinkar och brunetter,33,198387,0,['Magnus Andersson'],['3ZcOQglP4MZESdOmfkKcoO'],2007-01-01,0.708,0.633,0,-7.522,1,0.0404,0.006670000000000001,0.0,0.1,0.93,144.921,4,2007,0
2554,12S5VUnHddkFigrL0v6eBx,El Gato,34,283160,0,['Bobby Valentin'],['7nJ3uKCT4lPwDJSRZzBlss'],1980-10-01,0.659,0.573,7,-10.67,0,0.0439,0.634,0.00126,0.0447,0.917,89.839,4,1980,0
2555,1PgCeHjbFd6c2ng4PBLJij,Niebezpieczne związki - Duet Justyna Steczkowska,19,165840,0,['Grzegorz Turnau'],['5bQZCiENsgmW4SvUOc86qI'],1997,0.6559999999999999,0.47200000000000003,0,-6.7589999999999995,1,0.0367,0.812,3.63e-05,0.0495,0.455,129.986,4,1997,0
2556,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),81,170746,0,"['Camila Cabello', 'DaBaby']","['4nDoRrQiYLoBzwC5BhVJzF', '4r63FhuTkUYltbVAg5TQnk']",2019-12-06,0.7240000000000001,0.491,8,-6.024,1,0.0296,0.018000000000000002,1.29e-05,0.0887,0.38299999999999995,105.046,4,2019,1
2557,3FKTQWAabStdn2dF5sMGFn,De repente,23,153240,0,['Lulu Santos'],['0A1oy7PC7fdzURgaLaWkL1'],1983-10-20,0.763,0.522,9,-11.022,1,0.0325,0.629,0.000194,0.278,0.608,110.851,4,1983,0
2558,5lXzZFxytBnG2L6a6ADBV2,04 - Ein neues Leben - Teil 25,18,88347,0,['Heidi'],['2kSiXgvssxAYOIvu4lwVGf'],1978,0.7440000000000001,0.43799999999999994,7,-16.419,1,0.8009999999999999,0.8690000000000001,0.0,0.0978,0.8590000000000001,122.39299999999999,5,1978,0
2559,3GO5CdNm32wIIH5xQ2lNwd,Gone,23,216600,0,['Miles Davis'],['0kbYTNQb4Pb1rPbbaF0pT4'],1959,0.499,0.419,8,-17.4,1,0.0605,0.21899999999999997,4.39e-05,0.24100000000000002,0.674,105.65799999999999,3,1959,1
2560,75lcPkAkUsKWHGBlGM476R,1400 / 999 Freestyle,78,175954,1,"['Trippie Redd', 'Juice WRLD']","['6Xgp2XMz1fhVYe7i6yNAax', '4MCBfE4596Uoi2O4DtmEMz']",2018-11-09,0.825,0.5720000000000001,6,-6.067,0,0.0864,0.0079,0.0,0.113,0.568,141.991,4,2018,1
2561,4VzalpjiHHK5cKSgrZuNjg,Nique la BAC,59,147293,1,['Lorenzo'],['62zLrboqOTPyozwi721CVy'],2019-08-23,0.9520000000000001,0.8909999999999999,5,-5.718999999999999,0,0.337,0.0374,0.0,0.0862,0.701,116.054,4,2019,0
2562,3hymimXTO3BQRiCWdN0Foy,Molo (feat. Ego),31,227040,1,"['Paulie Garand', 'Kenny Rough', 'Ego']","['1E1taJPk3Mh3tRs9uLAu3n', '5v32ORhvfGMNaRqXAtkpi2', '2L3W8TmknCpxsOCiZQixyl']",2014-03-01,0.664,0.757,10,-3.698,0,0.111,0.0331,0.0,0.263,0.268,130.035,4,2014,0
2563,0vbtURX4qv1l7besfwmnD8,I Took A Pill In Ibiza - Seeb Remix,78,197933,1,"['Mike Posner', 'Seeb']","['2KsP6tYLJlTBvSUxnwlVWa', '5iNrZmtVMtYev5M9yoWpEq']",2016-05-06,0.664,0.7140000000000001,7,-6.645,0,0.111,0.0353,8.42e-06,0.0843,0.71,101.969,4,2016,1
2564,63GPG7S3X7u3S3UqCxyPpz,Looking for Yesterdays,0,182493,0,['Artie Shaw'],['5wam12nGWDBIrLDV78TNSF'],1939-01-01,0.447,0.305,7,-12.995999999999999,1,0.038,0.985,0.341,0.635,0.48200000000000004,140.241,4,1939,0
2565,4YJUTdZ0Pgl0ZeNyHYXeLd,Love Of My Life - Remastered 2011,74,217387,0,['Queen'],['1dfeR4HaWDbWqFHLkxsg1d'],1975-11-21,0.32899999999999996,0.179,5,-11.589,1,0.0299,0.9329999999999999,5.04e-06,0.115,0.255,154.175,4,1975,1
2566,0afhq8XCExXpqazXczTSve,Galway Girl,80,170827,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2017-03-03,0.624,0.8759999999999999,9,-3.3739999999999997,1,0.1,0.0735,0.0,0.327,0.7809999999999999,99.943,4,2017,1
2567,4w8niZpiMy6qz1mntFA5uM,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",79,212500,1,"['DJ Snake', 'Selena Gomez', 'Ozuna', 'Cardi B']","['540vIaP2JwjQb9dm3aArA4', '0C8ZW7ezQVs4URX5aX7Kqx', '1i8SpTcr7yvPOmcqrbnVXY', '4kYSro6naA4h99UJvo89HB']",2018-09-28,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,4,2018,1
2568,0PQFdKv09GRHWBnECfVzlJ,Together,1,136000,0,['Ken Griffin'],['4PZxe6dapATpCshnGCeXPF'],1951-05-14,0.45799999999999996,0.0634,5,-16.665,1,0.0326,0.701,0.935,0.107,0.396,101.696,3,1951,1
2569,1gxdWpeOUBpvB908fiZs4D,Let Me Love You Like A Woman,76,200661,0,['Lana Del Rey'],['00FQb4jTyendYWaN8pK0wa'],2021-03-19,0.303,0.249,0,-11.715,1,0.111,0.97,1.95e-05,0.11699999999999999,0.131,66.932,4,2021,1
2570,3AJwUDP919kvQ9QcozQPxg,Yellow,86,266773,0,['Coldplay'],['4gzpq5DPGxSnKTe4SA8HAU'],2000-07-10,0.429,0.6609999999999999,11,-7.227,1,0.0281,0.0023899999999999998,0.000121,0.23399999999999999,0.285,173.372,4,2000,1
2571,4qqArAiTPueDxIp7cf87h7,Final Song,69,235827,0,['MØ'],['0bdfiayQAKewqEvaU6rXCv'],2016-05-13,0.695,0.672,1,-6.109,0,0.0345,0.013999999999999999,8.44e-05,0.0756,0.245,104.988,4,2016,1
2572,20UH9UdfJv7UZuveUO0BOb,DODI,56,182878,1,['Shindy'],['5j21TGkrNEAJe3gG9VlS34'],2019-07-12,0.8270000000000001,0.574,10,-6.96,0,0.0533,0.00935,1.53e-05,0.12300000000000001,0.385,146.969,4,2019,1
2573,3to5UxKsozb4T6CfwHuhLJ,Kamikaze,70,139200,1,['Lil Mosey'],['5zctI4wO9XSKS8XwcnqEHk'],2018-10-19,0.792,0.5710000000000001,8,-7.539,0,0.094,0.301,0.0,0.1,0.556,99.999,4,2018,1
2574,4NZLRuEvCdmXUOdCAbp8dN,Rudy - Remastered,45,440834,0,['Supertramp'],['3JsMj0DEzyWc0VDlHuy9Bx'],1974-09-01,0.426,0.263,5,-16.098,0,0.0493,0.35100000000000003,0.0029100000000000003,0.384,0.25,134.673,4,1974,0
2575,06s3QtMJVXw1AJX3UfvZG1,Hasta Que Dios Diga,80,246000,1,"['Anuel AA', 'Bad Bunny']","['2R21vXR83lH98kGeO99Y66', '4q3ewBCX7sLwd24euuV69X']",2020-05-29,0.691,0.765,8,-4.727,1,0.111,0.46399999999999997,3.29e-06,0.203,0.855,174.021,4,2020,1
2576,0kLA41xkWzzYzMIEGFuDkP,HaifischNikez Allstars,62,182925,1,"['LX', 'Maxwell', 'Bonez MC', 'Gzuz', 'Sa4']","['10XY9PZCJKzUFzZOdtlQLU', '0b62itBWBdLgiecXjXCqKC', '1aS5tqEs9ci5P9KD9tZWa6', '5eioJDe26lOqkAMbuhzZYs', '5qZLYtTL3ldN6Uw7OXHESR']",2018-12-28,0.764,0.7440000000000001,11,-5.529,0,0.44799999999999995,0.162,0.0,0.122,0.507,87.538,4,2018,1
2577,4Of7rzpRpV1mWRbhp5rAqG,Bruises,83,220492,0,['Lewis Capaldi'],['4GNC7GD6oZMSxPGyXy4MNB'],2019-05-17,0.736,0.308,4,-7.83,1,0.0677,0.946,0.0,0.18600000000000003,0.361,111.20200000000001,4,2019,1
2578,5mc6EyF1OIEOhAkD0Gg9Lc,Closer,61,373307,1,['Nine Inch Nails'],['0X380XXQSNBYuleKzav5UO'],1994-03-08,0.546,0.7240000000000001,10,-8.639,0,0.0427,0.000273,0.667,0.133,0.586,89.991,4,1994,1
2579,2ndxdCNJWG7fQ3IziEFQNI,Selah,44,230560,0,['Steve Green'],['6eGXFEwOdfD1dIPyu6c5cG'],1999-01-01,0.436,0.0646,9,-21.258000000000003,1,0.0426,0.9890000000000001,0.8959999999999999,0.11199999999999999,0.15,119.693,4,1999,1
2580,26xAsVuN1GmehveIKukE7F,Fat She Fat,32,226707,0,['John Holt'],['312pFk2xpEwYWLGPehc4Nu'],1983,0.885,0.5670000000000001,6,-9.214,1,0.368,0.0559,2.99e-06,0.0633,0.93,146.11700000000002,4,1983,0
2581,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,88,209438,0,['Tones And I'],['2NjfBq1NflQcKSeiDooVjY'],2019-10-17,0.8240000000000001,0.588,6,-6.4,0,0.0924,0.6920000000000001,0.00010400000000000001,0.149,0.513,98.027,4,2019,1
2582,1wn7fKWOywStftqqns4ozH,Valentine,0,150040,0,['Maurice Chevalier'],['3QXjI80udwDSEfxK5BjUXc'],1925,0.711,0.34,7,-11.318,1,0.39,0.963,0.0,0.0898,0.851,139.21200000000002,4,1925,1
2583,614kd2IIcudwARU73cLQ8z,"L.A., L.A. - Kuwait Mix",43,289667,1,"['Capone-N-Noreaga', 'Mobb Deep', 'Tragedy Khadafi']","['6KVPfr3ujUkKOrJf4QeRWD', '6O2zJ0tId7g07yzHtX0yap', '48AAcsCOmZzOSj3RW8Qtpc']",1997-06-17,0.6409999999999999,0.753,6,-6.167999999999999,0,0.33299999999999996,0.0455,5.69e-06,0.379,0.5489999999999999,175.31099999999998,4,1997,0
2584,4VuS959DSpr82t3qBqCrWG,Supermarket Flowers,78,221107,0,['Ed Sheeran'],['6eUKZXaKkcviH0Ku9w2n3V'],2017-03-03,0.589,0.242,6,-10.517000000000001,1,0.0442,0.914,0.0,0.0887,0.257,89.749,4,2017,1
2585,4c1afibhhRTAdeIa5F6hvL,"Von der Renaissance bis heute, Kapitel 24",14,289080,0,"['Ernst H. Gombrich', 'Christoph Waltz']","['0j3oxxc3zSd4BWoLokFKr9', '17fHhGX3nSz4SHs37kzWUF']",1936,0.6559999999999999,0.373,3,-17.945999999999998,0,0.946,0.19899999999999998,1.22e-06,0.222,0.674,91.60600000000001,1,1936,0
2586,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),82,180522,1,"['Meek Mill', 'Drake']","['20sxb77xiYeusSH8cVdatc', '3TVXtAsR1Inumwj472S9r4']",2018-11-30,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.00299999999999,4,2018,1
2587,4saHEjXw7O1NXJOzBkUKKG,Está Cabrón Ser Yo,71,227939,1,"['Bad Bunny', 'Anuel AA']","['4q3ewBCX7sLwd24euuV69X', '2R21vXR83lH98kGeO99Y66']",2020-02-28,0.81,0.8540000000000001,10,-3.9989999999999997,0,0.254,0.0732,0.0,0.12300000000000001,0.879,154.083,4,2020,1
2588,4MqFHxNM8uM7UEW4t56nzU,I Fall Apart,51,312400,0,['Rory Gallagher'],['1kcWyDvrlPUbyxkIoM6pAV'],1971-05-23,0.36200000000000004,0.614,7,-13.297,0,0.0961,0.107,0.0012,0.12300000000000001,0.664,79.432,4,1971,1
2589,5xJ7ymugrFxDDKl3JNQCqR,Let Me,22,128720,0,['Elvis Presley'],['43ZHCT0cAZBISjO8DG9PnE'],1959-01-23,0.8590000000000001,0.391,5,-9.61,1,0.0603,0.436,0.0,0.183,0.9670000000000001,119.281,3,1959,1
2590,7o0oY5wRcoV7oPuDhD2J1z,Fingías,69,225373,0,['Paloma Mami'],['7rOlQwf8OuFLFQp4aydjBt'],2019-03-22,0.7290000000000001,0.805,6,-3.83,1,0.184,0.19,0.225,0.0909,0.345,191.99400000000003,4,2019,1
2591,2a1yXWNyzFwk0zsiKMV1ZR,Chica De La Playa,6,203875,0,['QUARZO'],['1Sr2xj1maRXJjikddrQYdY'],1988,0.35100000000000003,0.882,1,-5.896,0,0.20600000000000002,0.000392,0.41,0.198,0.38799999999999996,88.025,4,1988,0
2592,3NmBdNgaUSr30adolaJkxp,V Dialke Vidim Svietit Sidlisko,33,184508,0,['Samey'],['0p0V7LW8i3S22J7xErqdmt'],2017-12-09,0.428,0.8390000000000001,7,-5.904,1,0.643,0.128,0.0,0.0875,0.506,172.16299999999998,4,2017,0
2593,40zGGQM5NYjM0ybTh1h0lU,Eiskalt,54,201360,0,['Culcha Candela'],['3gemH8D6fpu12DmTmUZYAL'],2009-08-28,0.802,0.746,8,-5.053,1,0.0837,0.0358,0.0,0.18100000000000002,0.7020000000000001,118.014,4,2009,1
2594,6FKjLY4ZnMEM8xJ6XQFKhv,夢劇院 Mega-Mix,4,492893,0,['夢劇院'],['42yRe9OXgcS4G1btVRRhey'],1988,0.545,0.447,10,-12.964,1,0.0493,0.159,0.000154,0.0923,0.716,139.02,4,1988,0
2595,2QDyYdZyhlP2fp79KZX8Bi,mad woman,71,237258,1,['Taylor Swift'],['06HL4z0CvFAxyc27GXpf02'],2020-07-24,0.5920000000000001,0.6990000000000001,3,-8.995,1,0.0471,0.655,1.6800000000000002e-05,0.114,0.506,141.916,4,2020,1
2596,3e2Z1ga3T81baOKrFfoKjA,Karm Kar Karm Kar Parwar Digara,0,181000,0,['Shahida'],['566sVF1IFdu34U25SLUQlU'],1946-01-01,0.303,0.203,9,-12.305,1,0.0785,0.68,0.887,0.10800000000000001,0.0818,202.618,4,1946,0
2597,4Hpib09wXgD84w4uwTPnYD,Tap In,79,139413,1,['Saweetie'],['6cK3NBO6uP7hh0oyuVELFl'],2020-06-17,0.9540000000000001,0.696,10,-7.117000000000001,0,0.204,0.00576,0.0004980000000000001,0.0754,0.43200000000000005,100.036,4,2020,1
2598,5SuAUSnbMVCPsyiyO8p4LD,En apa som liknar dig,37,249493,0,['Olle Ljungström'],['6wjchRNcNNSn1wPIaIiRq8'],2000-03-17,0.509,0.774,1,-5.136,0,0.0347,0.0126,1.26e-05,0.281,0.35,116.319,4,2000,0
2599,2MMKI1ByXLFvXWko2u0D11,Sin Color,20,230027,0,['Ricardo Andrade y Los Últimos Adictos'],['4S3JLgz78uvXXElAAGzb7I'],1999,0.561,0.693,0,-9.13,1,0.039,0.109,0.0,0.21600000000000003,0.5920000000000001,127.98899999999999,4,1999,0
2600,4vjpLMyL3ZO6aphdYr8XYw,i'm so tired...,80,162583,0,"['Lauv', 'Troye Sivan']","['5JZ7CnR6gTvEMKX4g70Amv', '3WGpXCj9YhhfX11TToZcXP']",2020-03-06,0.599,0.733,11,-7.058,1,0.203,0.17600000000000002,0.0,0.242,0.534,102.211,4,2020,1
2601,0EX99kuSsTM9RyRAciMvvE,Lotus,44,271600,0,['R.E.M.'],['4KWTAlx2RvbpseOGMEmROg'],1998-01-01,0.544,0.7040000000000001,7,-7.454,1,0.0243,0.0039,0.0482,0.309,0.799,98.615,4,1998,1
2602,3O8NlPh2LByMU9lSRSHedm,Controlla,73,245227,1,['Drake'],['3TVXtAsR1Inumwj472S9r4'],2016-05-06,0.59,0.46799999999999997,10,-11.083,0,0.185,0.0789,0.0,0.10099999999999999,0.349,92.287,4,2016,1
2603,5ZdZppoiqEJsgjYXnJeAKA,"The Wild One, Forever",36,183400,0,['Tom Petty and the Heartbreakers'],['4tX2TplrkIP4v05BNC903e'],1976-11-09,0.578,0.643,7,-7.3020000000000005,1,0.024,0.7170000000000001,2.04e-06,0.125,0.308,98.515,4,1976,0
2604,4WU1XFFx74qQIEbty9Z77X,"Puccini: Tosca, Act 2: ""Vissi d'arte, vissi d'amore"" (Tosca)",25,185347,0,"['Giacomo Puccini', 'Maria Callas', 'Georges Prêtre', 'Orchestre De La Société Des Concerts Du Conservatoire']","['0OzxPXyowUEQ532c9AmHUR', '0bjdfjE8XbLa2Odstu6E1E', '5lfbI21DXOiKTCT3Gb802r', '2jR0NsaJWwUmIxtEAJKCNP']",1965,0.22,0.11900000000000001,3,-15.199000000000002,1,0.0473,0.9890000000000001,0.0189,0.0999,0.0502,90.45299999999999,3,1965,0
2605,4u6hKiKyBe1u8mwIL8cBAR,Donna Lee - Bonus Track,14,205200,0,['Art Pepper'],['3GpMtIOC5ZLvMBMI7IxPvA'],1959-01-01,0.6629999999999999,0.445,0,-13.085999999999999,1,0.092,0.716,1.22e-05,0.113,0.725,122.334,4,1959,0
2606,0nZAOnOTMq7rEDIdjexVwK,New Years 2017 (Freestyle),0,182197,1,['Jumpz'],['68FhggxzSFzWJrpZz5BLwy'],2017-02-10,0.8170000000000001,0.473,10,-8.709,0,0.0646,0.223,1.89e-06,0.133,0.622,94.98899999999999,4,2017,0
2607,33MomhOzPNRz38hCPHAb3Y,Ebony Concerto: III. Moderato; Con moto,16,219773,0,"['Igor Stravinsky', 'Benny Goodman']","['7ie36YytMoKtPiL7tUvmoE', '1pBuKaLHJlIlqYxQQaflve']",1953,0.43799999999999994,0.20800000000000002,0,-21.596,1,0.0806,0.826,0.637,0.10099999999999999,0.22899999999999998,143.85399999999998,4,1953,0
2608,0JoISrKErpkPrLAUT82F8J,Den Store Dagen,11,232673,0,['Bjøro Håland'],['4nENBnQXeXD5KGoghpN2Ib'],1982,0.332,0.375,4,-12.889000000000001,1,0.0363,0.799,0.0,0.244,0.37,169.252,4,1982,0
2609,7lHiKdwrNgsfrT210nOPNl,Graveyard,9,142293,0,['DJ Tee'],['4nMZTRFCC75KbEq23fKNaU'],2010-11-19,0.79,0.708,1,-5.765,1,0.0478,0.125,0.7120000000000001,0.122,0.5710000000000001,110.072,4,2010,1
