Rank,Track,Artist,Streams,Link,Week,Album_Name,Duration_MS,Explicit,Track_Number_on_Album,Artist_Followers,Artist_Genres
197,Get You The Moon (feat. Snøw),Kina,4425342,https://open.spotify.com/track/4ZLzoOkj0MPWrTLvooIuaa,2019-09-20,Get You The Moon (feat. Snøw),179080,False,1,623279,['sad rap']
198,wish you were gay,Billie Eilish,4408380,https://open.spotify.com/track/3Fj47GNK2kUF0uaEDgXLaD,2019-09-20,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",221543,False,6,41852475,"['electropop', 'pop']"
199,Drip Too Hard (Lil Baby & Gunna),Lil Baby,4405555,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2019-09-20,Drip Harder,145542,True,12,6804122,"['atl hip hop', 'atl trap', 'rap', 'trap']"
200,Desconocidos,Mau y Ricky,4397008,https://open.spotify.com/track/56f5qnyAlZdlz8wrUDA50h,2019-09-20,Para Aventuras y Curiosidades,204563,True,12,3078069,"['latin', 'latin pop', 'pop venezolano', 'reggaeton', 'trap latino']"
1,Señorita,Shawn Mendes,38036625,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2,2019-09-27,Shawn Mendes (Deluxe),190799,False,1,32473361,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
2,Circles,Post Malone,31127024,https://open.spotify.com/track/21jGcNKet2qwijlDFuPiPb,2019-09-27,Hollywood's Bleeding,215280,False,6,32192178,"['dfw rap', 'melodic rap', 'rap']"
3,Dance Monkey,Tones And I,30982039,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku,2019-09-27,Dance Monkey,209754,False,1,2712221,"['australian pop', 'pop']"
4,Lalala,Y2K,23451885,https://open.spotify.com/track/51Fjme0JiitpyXKuyQiCDo,2019-09-27,Lalala,160626,True,1,264413,['pop rap']
5,Ransom,Lil Tecca,22431808,https://open.spotify.com/track/6EOKwHETwSkZ9gW2b6ASE0,2019-09-27,We Love You Tecca,131240,True,1,3565561,"['melodic rap', 'rap', 'trap']"
6,Someone You Loved,Lewis Capaldi,22367819,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf,2019-09-27,Divinely Uninspired To A Hellish Extent,182160,False,4,7561393,"['pop', 'uk pop']"
7,Goodbyes (Feat. Young Thug),Post Malone,22087615,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo,2019-09-27,Goodbyes (Feat. Young Thug),174960,True,1,32192178,"['dfw rap', 'melodic rap', 'rap']"
8,China,Anuel AA,21869235,https://open.spotify.com/track/2ksOAxtIxY8yElEWw8RhgK,2019-09-27,China,301714,False,1,17104436,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']"
9,Beautiful People (feat. Khalid),Ed Sheeran,21197915,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv,2019-09-27,No.6 Collaborations Project,197866,False,1,78967872,"['pop', 'uk pop']"
10,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Ariana Grande,20426656,https://open.spotify.com/track/3NkJNL3WqO1Lqc3uNDxvCN,2019-09-27,Don’t Call Me Angel (Charlie’s Angels),190106,False,1,61390454,"['pop', 'post-teen pop']"
11,Saint-Tropez,Post Malone,19100378,https://open.spotify.com/track/05mDaV9Vb3wrzjF6OPZnhq,2019-09-27,Hollywood's Bleeding,150866,True,2,32192178,"['dfw rap', 'melodic rap', 'rap']"
12,How Do You Sleep?,Sam Smith,19076265,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,2019-09-27,How Do You Sleep?,202204,False,1,16161094,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
13,bad guy,Billie Eilish,18972964,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m,2019-09-27,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",194087,False,2,41852475,"['electropop', 'pop']"
14,I Don't Care (with Justin Bieber),Ed Sheeran,17880707,https://open.spotify.com/track/0hVXuCcriWRGvwMV1r5Yn9,2019-09-27,No.6 Collaborations Project,219946,False,6,78967872,"['pop', 'uk pop']"
15,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,17187889,https://open.spotify.com/track/0RiRZpuVRbi7oqRdSMwhQY,2019-09-27,Hollywood's Bleeding,157560,False,12,32192178,"['dfw rap', 'melodic rap', 'rap']"
16,Loco Contigo (feat. J. Balvin & Tyga),DJ Snake,16438133,https://open.spotify.com/track/6osaMSJh9NguagEDQcZaKx,2019-09-27,Carte Blanche,185194,False,10,7312319,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']"
17,Panini,Lil Nas X,16004348,https://open.spotify.com/track/1000nHvUdawXuUHgBod4Wv,2019-09-27,Panini,114893,False,2,4587823,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']"
18,Take What You Want (feat. Ozzy Osbourne & Travis Scott),Post Malone,15849990,https://open.spotify.com/track/7CZyCXKG6d5ALeq41sLzbw,2019-09-27,Hollywood's Bleeding,229573,False,9,32192178,"['dfw rap', 'melodic rap', 'rap']"
19,Old Town Road - Remix,Lil Nas X,14905189,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG,2019-09-27,7 EP,157066,False,1,4587823,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']"
20,Callaita,Bad Bunny,14875264,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI,2019-09-27,Callaita,250533,True,1,32304467,"['latin', 'reggaeton', 'trap latino']"
21,Truth Hurts,Lizzo,14232128,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh,2019-09-27,Cuz I Love You (Deluxe),173325,True,13,3768332,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']"
22,"Yo x Ti, Tu x Mi",ROSALÍA,13917399,https://open.spotify.com/track/7BlBVFwvbWvcwNcUarQmjk,2019-09-27,"Yo x Ti, Tu x Mi",201040,False,1,4670655,['r&b en espanol']
23,LA CANCIÓN,J Balvin,13876072,https://open.spotify.com/track/0fea68AdmYNygeTGI4RC18,2019-09-27,OASIS,242573,False,5,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
24,Liar,Camila Cabello,13779950,https://open.spotify.com/track/7LzouaWGFCy4tkXDOOnEyM,2019-09-27,Liar,207038,False,1,21110469,"['dance pop', 'electropop', 'pop', 'post-teen pop']"
25,Enemies (feat. DaBaby),Post Malone,13668509,https://open.spotify.com/track/0Xek5rqai2jcOWCYWJfVCF,2019-09-27,Hollywood's Bleeding,196760,True,3,32192178,"['dfw rap', 'melodic rap', 'rap']"
26,Hollywood's Bleeding,Post Malone,13629116,https://open.spotify.com/track/7sWRlDoTDX8geTR8zzr2vt,2019-09-27,Hollywood's Bleeding,156266,False,1,32192178,"['dfw rap', 'melodic rap', 'rap']"
27,Tutu,Camilo,13519134,https://open.spotify.com/track/1nocRtwyNPVtGcIJqfgdzZ,2019-09-27,Tutu,178613,False,1,8383807,"['colombian pop', 'reggaeton colombiano']"
28,No Me Conoce - Remix,Jhay Cortez,13380768,https://open.spotify.com/track/4R8BJggjosTswLxtkw8V7P,2019-09-27,Famouz,309120,False,2,1923429,"['latin', 'reggaeton', 'trap latino']"
29,Memories,Maroon 5,13311859,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,2019-09-27,Memories,189486,False,1,30323494,"['pop', 'pop rock']"
30,boyfriend (with Social House),Ariana Grande,13085395,https://open.spotify.com/track/0Ryd8975WihbObpp5cPW1t,2019-09-27,boyfriend,186106,True,1,61390454,"['pop', 'post-teen pop']"
31,Adicto (with Anuel AA & Ozuna),Tainy,12995071,https://open.spotify.com/track/3jbT1Y5MoPwEIpZndDDwVq,2019-09-27,Adicto (with Anuel AA & Ozuna),270740,False,1,385239,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
32,No Guidance (feat. Drake),Chris Brown,12857360,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX,2019-09-27,Indigo,260640,True,11,13502322,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']"
33,hot girl bummer,blackbear,11876488,https://open.spotify.com/track/7aiClxsDWFRQ0Kzk5KI5ku,2019-09-27,hot girl bummer,185093,True,1,4087783,"['electropop', 'pop', 'pop rap']"
34,Money In The Grave (Drake ft. Rick Ross),Drake,11759380,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb,2019-09-27,The Best In The World Pack,205426,True,2,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
35,110,Capital Bra,11726688,https://open.spotify.com/track/5sdQ7VUx6GOfsRoSxnK1YG,2019-09-27,110,194534,True,1,3982267,['german hip hop']
36,Piece Of Your Heart,MEDUZA,11404275,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs,2019-09-27,Piece Of Your Heart,152913,False,1,408113,"['dance pop', 'edm', 'pop dance', 'pop house', 'tropical house']"
37,It's You,Ali Gatie,11214764,https://open.spotify.com/track/6moU77g9RQyMzHNuKEaQKq,2019-09-27,It's You,212606,False,1,1664688,"['canadian hip hop', 'pop']"
38,Lover,Taylor Swift,11169796,https://open.spotify.com/track/1dGr1c8CrMLDpV6mPbImSI,2019-09-27,Lover,221306,False,3,38902703,"['pop', 'post-teen pop']"
39,Otro Trago - Remix,Sech,11033160,https://open.spotify.com/track/4bTZeO72FwMa6wKOiqoynL,2019-09-27,Otro Trago (Remix),287773,True,1,7878088,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
40,Soltera - Remix,Lunay,10847275,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL,2019-09-27,Soltera (Remix),266086,False,1,4306554,"['latin', 'latin pop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
41,Higher Love,Kygo,10751696,https://open.spotify.com/track/6oJ6le65B3SEqPwMRNXWjY,2019-09-27,Higher Love,228267,False,1,7372033,"['edm', 'pop', 'pop dance', 'tropical house']"
42,"fuck, i'm lonely",Lauv,10727917,https://open.spotify.com/track/322tcqPhma7F6hfCeLisx0,2019-09-27,"fuck, i'm lonely",198973,True,1,4160159,"['electropop', 'pop', 'post-teen pop']"
43,Graveyard,Halsey,10660231,https://open.spotify.com/track/6V9fHiv84WlVTg7CSnIVY2,2019-09-27,Graveyard,181805,False,1,14646339,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']"
44,Takeaway (feat. Lennon Stella),The Chainsmokers,10408295,https://open.spotify.com/track/6wo37KVqFJhtuxPTpLCcfe,2019-09-27,World War Joy...Takeaway,209893,False,1,17742887,"['dance pop', 'edm', 'electropop', 'pop', 'pop dance', 'tropical house']"
45,Die For Me (feat. Future & Halsey),Post Malone,10373799,https://open.spotify.com/track/2C6WXnmZ66tHhHlnvwePiK,2019-09-27,Hollywood's Bleeding,245266,True,7,32192178,"['dfw rap', 'melodic rap', 'rap']"
46,The London (feat. J. Cole & Travis Scott),Young Thug,10111687,https://open.spotify.com/track/3s4mrPrEFFPF0LmAfutW0n,2019-09-27,So Much Fun,200186,True,19,6110874,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']"
47,Wow.,Post Malone,9719609,https://open.spotify.com/track/7xQAfvXzm3AkraOtGPWIZg,2019-09-27,Hollywood's Bleeding,149546,True,17,32192178,"['dfw rap', 'melodic rap', 'rap']"
48,Good as Hell,Lizzo,9642013,https://open.spotify.com/track/3Yh9lZcWyKrK9GjbhuS0hR,2019-09-27,Good as Hell,159735,False,1,3768332,"['dance pop', 'escape room', 'minnesota hip hop', 'pop', 'pop rap', 'post-teen pop', 'trap queen']"
49,QUE PRETENDES,J Balvin,9529351,https://open.spotify.com/track/25ZAibhr3bdlMCLmubZDVt,2019-09-27,OASIS,222346,False,4,27317844,"['latin', 'reggaeton', 'reggaeton colombiano', 'trap latino']"
50,223's (feat. 9lokknine),YNW Melly,9401281,https://open.spotify.com/track/4sjiIpEv617LDXaidKioOI,2019-09-27,223's (feat. 9lokknine),176640,True,1,5851010,"['melodic rap', 'trap']"
51,Shallow,Lady Gaga,9126074,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2019-09-27,A Star Is Born Soundtrack,215733,False,12,17071866,"['dance pop', 'pop', 'post-teen pop']"
52,On The Road (feat. Meek Mill & Lil Baby),Post Malone,8947358,https://open.spotify.com/track/12Fkyg9lpmaz2zmKOfw2Y2,2019-09-27,Hollywood's Bleeding,218320,True,8,32192178,"['dfw rap', 'melodic rap', 'rap']"
53,Motivation,Normani,8932337,https://open.spotify.com/track/0rIAC4PXANcKmitJfoqmVm,2019-09-27,Motivation,193837,False,1,1170328,"['dance pop', 'pop', 'post-teen pop', 'r&b']"
54,Slide Away,Miley Cyrus,8870082,https://open.spotify.com/track/44ADyYoY5liaRa3EOAl4uf,2019-09-27,Slide Away,233654,False,1,14796541,"['dance pop', 'pop', 'post-teen pop']"
55,7 rings,Ariana Grande,8832355,https://open.spotify.com/track/6ocbgoVGwYJhOv1GgI9NsF,2019-09-27,"thank u, next",178626,True,10,61390454,"['pop', 'post-teen pop']"
56,Con Altura,ROSALÍA,8808116,https://open.spotify.com/track/2qG5sZ7Si6sdK74qLxedYM,2019-09-27,Con Altura,161626,False,1,4670655,['r&b en espanol']
57,Camelot,NLE Choppa,8806640,https://open.spotify.com/track/4sWuPniHClkInYAnzXAYUF,2019-09-27,Camelot,148759,True,1,2975108,['memphis hip hop']
58,Ride It,Regard,8692839,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ,2019-09-27,Ride It,157605,False,1,130667,"['dance pop', 'edm', 'pop dance', 'pop edm', 'slap house', 'tropical house']"
59,11 PM,Maluma,8507516,https://open.spotify.com/track/7KbF6AdprOXEEHlsq11Z6d,2019-09-27,11:11,175733,False,1,25103199,"['latin', 'reggaeton', 'reggaeton colombiano']"
60,Teeth,5 Seconds of Summer,8345961,https://open.spotify.com/track/26wLOs3ZuHJa2Ihhx6QIE6,2019-09-27,13 Reasons Why (Season 3),204887,False,1,7382514,"['boy band', 'dance pop', 'electropop', 'pop', 'post-teen pop']"
61,Behind Barz - Bonus,Drake,8323707,https://open.spotify.com/track/4B7fTyj1FIPvP9tT5X3DnR,2019-09-27,Behind Barz (Bonus),163120,True,1,54405324,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']"
62,Hot (feat. Gunna),Young Thug,8176877,https://open.spotify.com/track/5Z8HZM6iQMhhqyPcCGY5g9,2019-09-27,So Much Fun,193026,True,4,6110874,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']"
63,You Need To Calm Down,Taylor Swift,8087316,https://open.spotify.com/track/6RRNNciQGZEXnqk8SQ9yv5,2019-09-27,Lover,171360,False,14,38902703,"['pop', 'post-teen pop']"
64,Happier,Marshmello,8038805,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2019-09-27,Happier,214289,False,1,30270515,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']"
65,If I Can't Have You,Shawn Mendes,8015197,https://open.spotify.com/track/2bT1PH7Cw3J9p3t7nlXCdh,2019-09-27,Shawn Mendes (Deluxe),191466,False,3,32473361,"['canadian pop', 'dance pop', 'pop', 'post-teen pop', 'viral pop']"
66,lovely (with Khalid),Billie Eilish,7880881,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4,2019-09-27,lovely (with Khalid),200185,False,1,41852475,"['electropop', 'pop']"
67,Sucker,Jonas Brothers,7860631,https://open.spotify.com/track/22vgEDb5hykfaTwLuskFGD,2019-09-27,Happiness Begins,181026,False,1,5155098,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']"
68,Talk (feat. Disclosure),Khalid,7601339,https://open.spotify.com/track/6TqXcAFInzjp0bODyvrWEq,2019-09-27,Free Spirit,197573,False,5,13736355,"['alternative r&b', 'pop']"
69,200 km/h,Apache 207,7591803,https://open.spotify.com/track/2wvLtM25eMpHK7hkidqte2,2019-09-27,200 km/h,164080,True,1,1554532,['german hip hop']
70,Roller,Apache 207,7513637,https://open.spotify.com/track/5dhQeuLGmlhfwlI6BWfSpo,2019-09-27,Roller,158853,True,1,1554532,['german hip hop']
71,A Thousand Bad Times,Post Malone,7456947,https://open.spotify.com/track/2J0NXdHr6MYvKDSxB7k3V2,2019-09-27,Hollywood's Bleeding,221173,True,5,32192178,"['dfw rap', 'melodic rap', 'rap']"
72,Post Malone (feat. RANI),Sam Feldt,7414448,https://open.spotify.com/track/36orMWv2PgvnzXsd5CJ0yL,2019-09-27,Post Malone (feat. RANI) [Joe Stone Remix],174444,False,2,616529,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']"
73,I.F.L.Y.,Bazzi,7404683,https://open.spotify.com/track/4a6q8CR2hzLk2plDkSxkfD,2019-09-27,Soul Searching,165714,True,9,4190757,"['dance pop', 'electropop', 'pop', 'post-teen pop']"
74,Con Calma,Daddy Yankee,7260033,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m,2019-09-27,Con Calma,193226,False,1,22851422,"['latin', 'latin hip hop', 'reggaeton', 'trap latino', 'tropical']"
75,One Thing Right,Marshmello,7214548,https://open.spotify.com/track/4hPpVbbakQNv8YTHYaOJP4,2019-09-27,One Thing Right,181823,False,1,30270515,"['brostep', 'edm', 'pop', 'pop dance', 'progressive electro house']"
76,Bohemian Rhapsody - Remastered 2011,Queen,7167023,https://open.spotify.com/track/4u7EnebtmKWzUH433cf5Qv,2019-09-27,A Night At The Opera (2011 Remaster),354320,False,11,33527593,"['classic rock', 'glam rock', 'rock']"
77,when the party's over,Billie Eilish,7109194,https://open.spotify.com/track/43zdsphuZLzwA9k4DJhU0I,2019-09-27,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",196077,False,7,41852475,"['electropop', 'pop']"
78,INTRO,DaBaby,7056413,https://open.spotify.com/track/05WepN8vrMLJG5r8XRdLeL,2019-09-27,INTRO,172800,True,1,6512324,"['north carolina hip hop', 'rap']"
79,Without Me,Halsey,6969603,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2019-09-27,Without Me,201660,True,1,14646339,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']"
80,rockstar (feat. 21 Savage),Post Malone,6958864,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2019-09-27,beerbongs & bentleys,218146,True,6,32192178,"['dfw rap', 'melodic rap', 'rap']"
81,SICKO MODE,Travis Scott,6902968,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2019-09-27,ASTROWORLD,312820,True,3,16143636,"['rap', 'slap house']"
82,Baby (Lil Baby feat. DaBaby),Quality Control,6775640,https://open.spotify.com/track/5MPPttjfGap2C6j6eKcO6J,2019-09-27,Quality Control: Control The Streets Volume 2,142417,True,3,782816,"['hip hop', 'melodic rap', 'pop rap', 'rap', 'southern hip hop', 'trap', 'vapor trap']"
83,Eastside (with Halsey & Khalid),benny blanco,6738288,https://open.spotify.com/track/7FGq80cy8juXBCD2nrqdWU,2019-09-27,FRIENDS KEEP SECRETS,170769,False,1,763866,"['electropop', 'pop', 'pop rap']"
84,Dancing With A Stranger (with Normani),Sam Smith,6728537,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki,2019-09-27,Dancing With A Stranger (with Normani),171029,False,1,16161094,"['dance pop', 'pop', 'post-teen pop', 'uk pop']"
85,Did It Again,Lil Tecca,6655360,https://open.spotify.com/track/6alCTRgBPoeAFi2N4il9Q4,2019-09-27,We Love You Tecca,116240,True,4,3565561,"['melodic rap', 'rap', 'trap']"
86,Believer,Imagine Dragons,6606821,https://open.spotify.com/track/0pqnGHJpmpxLKifKRmU6WP,2019-09-27,Evolve,204346,False,4,33692509,"['modern rock', 'rock']"
87,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",Dímelo Flow,6584762,https://open.spotify.com/track/684EjRHwNsZQ9hCQxL4NYL,2019-09-27,"El Favor (with Nicky Jam & Sech, feat. Farruko, Zion & Lunay)",233112,False,1,220600,"['latin', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']"
88,3 Nights,Dominic Fike,6584736,https://open.spotify.com/track/1tNJrcVe6gwLEiZCtprs1u,2019-09-27,"Don't Forget About Me, Demos",177666,False,1,507800,"['alternative pop rock', 'pop']"
89,Shameless,Camila Cabello,6581318,https://open.spotify.com/track/3UYiU57SMiAS5LqolhHJw1,2019-09-27,Shameless,219742,False,1,21110469,"['dance pop', 'electropop', 'pop', 'post-teen pop']"
90,Goteo,Duki,6531423,https://open.spotify.com/track/1EoEU4HY57qaITp06TkC6B,2019-09-27,Goteo,164457,False,1,3965777,"['argentine hip hop', 'trap argentino', 'trap latino', 'trap triste']"
91,Suge,DaBaby,6524573,https://open.spotify.com/track/2gwkD6igEhQbDQegRCcdoB,2019-09-27,Baby On Baby,163320,True,2,6512324,"['north carolina hip hop', 'rap']"
92,Sweet but Psycho,Ava Max,6466768,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2019-09-27,Sweet but Psycho,187436,False,1,3294905,"['dance pop', 'pop']"
93,Never Really Over,Katy Perry,6342473,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0,2019-09-27,Never Really Over,223523,False,1,18037975,"['dance pop', 'pop', 'post-teen pop']"
94,Panini - DaBaby Remix,Lil Nas X,6342310,https://open.spotify.com/track/4SDgTLDYrJ2UrHbkRkg7MD,2019-09-27,Panini,151040,False,1,4587823,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']"
95,Old Town Road,Lil Nas X,6333898,https://open.spotify.com/track/0F7FA14euOIX8KcbEturGH,2019-09-27,7 EP,113000,False,8,4587823,"['country rap', 'lgbtq+ hip hop', 'pop rap', 'queer country']"
96,Otro Trago,Sech,6301458,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr,2019-09-27,Sueños,225933,True,3,7878088,"['latin', 'panamanian pop', 'reggaeton', 'trap latino']"
97,"thank u, next",Ariana Grande,6296160,https://open.spotify.com/track/3e9HZxeyfWwjeyPAMmWSSQ,2019-09-27,"thank u, next",207320,True,11,61390454,"['pop', 'post-teen pop']"
98,Si Se Da - Remix,Myke Towers,6235421,https://open.spotify.com/track/6K5BsR04ijf3FHNzjbaagD,2019-09-27,Si Se da Remix,332240,True,1,5021092,['trap latino']
99,Shape of You,Ed Sheeran,6233236,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2019-09-27,÷ (Deluxe),233712,False,4,78967872,"['pop', 'uk pop']"
100,Que Calor (with J Balvin & El Alfa),Major Lazer,6225820,https://open.spotify.com/track/1G2CAJeP7rCwOZjlSJ0Zw3,2019-09-27,Que Calor (with J Balvin & El Alfa),169997,False,1,6184098,"['dance pop', 'edm', 'electro house', 'moombahton', 'pop', 'pop dance', 'pop rap']"
101,Calma - Remix,Pedro Capó,6212101,https://open.spotify.com/track/5iwz1NiezX7WWjnCgY5TH4,2019-09-27,Calma (Remix),238200,False,1,1325584,"['latin', 'latin pop', 'puerto rican pop']"
102,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,6191713,https://open.spotify.com/track/2Rk4JlNc2TPmZe2af99d45,2019-09-27,Lover,193000,False,16,38902703,"['pop', 'post-teen pop']"
